Fylke,År,Kjønn,Alder,Sykdomsgruppe,Måltall,Antall,SortKjonn,SortAlder,SortFylke
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-14 år,KOLS (J44),"per 1000, standardisert",,1,5,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-14 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",2.3,1,5,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-14 år,Personskader (S00-T78),"per 1000, standardisert",11.4,1,5,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-14 år,Hodeskader (S00-S09),"per 1000, standardisert",3.0,1,5,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-14 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,5,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,0-14 år,Forgiftninger (T36-T65),"per 1000, standardisert",,1,5,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,15-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",0.9,1,6,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,15-24 år,KOLS (J44),"per 1000, standardisert",,1,6,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,15-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",8.9,1,6,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,15-24 år,Personskader (S00-T78),"per 1000, standardisert",14.9,1,6,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,15-24 år,Hodeskader (S00-S09),"per 1000, standardisert",3.7,1,6,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,15-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,6,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,15-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",2.4,1,6,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,25-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",2.9,1,7,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,25-44 år,KOLS (J44),"per 1000, standardisert",,1,7,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,25-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",12.8,1,7,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,25-44 år,Personskader (S00-T78),"per 1000, standardisert",7.8,1,7,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,25-44 år,Hodeskader (S00-S09),"per 1000, standardisert",1.0,1,7,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,25-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,7,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,25-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.5,1,7,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,45-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",23.5,1,8,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,45-74 år,KOLS (J44),"per 1000, standardisert",,1,8,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,45-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",29.2,1,8,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,45-74 år,Personskader (S00-T78),"per 1000, standardisert",13.9,1,8,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,45-74 år,Hodeskader (S00-S09),"per 1000, standardisert",2.4,1,8,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,45-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,8,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,45-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.6,1,8,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,45-64 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",16.7,1,9,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,45-64 år,KOLS (J44),"per 1000, standardisert",1.2,1,9,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,45-64 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",27.2,1,9,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,45-64 år,Personskader (S00-T78),"per 1000, standardisert",12.3,1,9,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,45-64 år,Hodeskader (S00-S09),"per 1000, standardisert",1.9,1,9,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,45-64 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.5,1,9,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,45-64 år,Forgiftninger (T36-T65),"per 1000, standardisert",,1,9,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,65-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",40.9,1,10,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,65-74 år,KOLS (J44),"per 1000, standardisert",,1,10,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,65-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",34.2,1,10,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,65-74 år,Personskader (S00-T78),"per 1000, standardisert",18.0,1,10,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,65-74 år,Hodeskader (S00-S09),"per 1000, standardisert",3.7,1,10,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,65-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,10,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,65-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",,1,10,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,75 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",76.3,1,11,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,75 år+,KOLS (J44),"per 1000, standardisert",6.9,1,11,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,75 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",34.3,1,11,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,75 år+,Personskader (S00-T78),"per 1000, standardisert",46.8,1,11,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,75 år+,Hodeskader (S00-S09),"per 1000, standardisert",9.8,1,11,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,75 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",16.0,1,11,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,75 år+,Forgiftninger (T36-T65),"per 1000, standardisert",,1,11,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,75-79 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",64.7,1,12,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,75-79 år,KOLS (J44),"per 1000, standardisert",7.0,1,12,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,75-79 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",32.8,1,12,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,75-79 år,Personskader (S00-T78),"per 1000, standardisert",33.7,1,12,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,75-79 år,Hodeskader (S00-S09),"per 1000, standardisert",5.0,1,12,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,75-79 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",10.9,1,12,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,75-79 år,Forgiftninger (T36-T65),"per 1000, standardisert",,1,12,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,80 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",85.1,1,13,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,80 år+,KOLS (J44),"per 1000, standardisert",6.8,1,13,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,80 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",36.1,1,13,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,80 år+,Personskader (S00-T78),"per 1000, standardisert",56.7,1,13,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,80 år+,Hodeskader (S00-S09),"per 1000, standardisert",13.6,1,13,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,80 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",19.8,1,13,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kjønn samlet,80 år+,Forgiftninger (T36-T65),"per 1000, standardisert",,1,13,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,Alle aldre,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",20.1,2,1,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,Alle aldre,KOLS (J44),"per 1000, standardisert",1.5,2,1,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,Alle aldre,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",16.4,2,1,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,Alle aldre,Personskader (S00-T78),"per 1000, standardisert",15.7,2,1,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,Alle aldre,Hodeskader (S00-S09),"per 1000, standardisert",3.6,2,1,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,Alle aldre,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",1.3,2,1,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,Alle aldre,Forgiftninger (T36-T65),"per 1000, standardisert",,2,1,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",12.9,2,2,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-74 år,KOLS (J44),"per 1000, standardisert",0.9,2,2,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",14.8,2,2,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-74 år,Personskader (S00-T78),"per 1000, standardisert",13.8,2,2,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-74 år,Hodeskader (S00-S09),"per 1000, standardisert",3.0,2,2,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.5,2,2,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.4,2,2,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",1.6,2,3,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-44 år,KOLS (J44),"per 1000, standardisert",,2,3,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",7.3,2,3,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-44 år,Personskader (S00-T78),"per 1000, standardisert",12.8,2,3,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-44 år,Hodeskader (S00-S09),"per 1000, standardisert",3.0,2,3,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,3,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.3,2,3,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",0.9,2,4,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-24 år,KOLS (J44),"per 1000, standardisert",,2,4,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",3.7,2,4,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-24 år,Personskader (S00-T78),"per 1000, standardisert",15.8,2,4,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-24 år,Hodeskader (S00-S09),"per 1000, standardisert",4.4,2,4,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,4,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,4,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-14 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",,2,5,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-14 år,KOLS (J44),"per 1000, standardisert",,2,5,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-14 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",1.7,2,5,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-14 år,Personskader (S00-T78),"per 1000, standardisert",15.3,2,5,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-14 år,Hodeskader (S00-S09),"per 1000, standardisert",4.2,2,5,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-14 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,5,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,0-14 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,5,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,15-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",,2,6,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,15-24 år,KOLS (J44),"per 1000, standardisert",,2,6,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,15-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",6.4,2,6,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,15-24 år,Personskader (S00-T78),"per 1000, standardisert",16.5,2,6,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,15-24 år,Hodeskader (S00-S09),"per 1000, standardisert",4.7,2,6,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,15-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,6,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,15-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,6,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,25-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",2.4,2,7,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,25-44 år,KOLS (J44),"per 1000, standardisert",,2,7,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,25-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",10.9,2,7,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,25-44 år,Personskader (S00-T78),"per 1000, standardisert",9.9,2,7,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,25-44 år,Hodeskader (S00-S09),"per 1000, standardisert",1.5,2,7,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,25-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,7,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,25-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,7,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,45-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",30.4,2,8,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,45-74 år,KOLS (J44),"per 1000, standardisert",,2,8,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,45-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",26.4,2,8,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,45-74 år,Personskader (S00-T78),"per 1000, standardisert",15.3,2,8,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,45-74 år,Hodeskader (S00-S09),"per 1000, standardisert",3.0,2,8,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,45-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,8,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,45-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.5,2,8,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,45-64 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",21.7,2,9,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,45-64 år,KOLS (J44),"per 1000, standardisert",0.9,2,9,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,45-64 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",23.4,2,9,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,45-64 år,Personskader (S00-T78),"per 1000, standardisert",13.7,2,9,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,45-64 år,Hodeskader (S00-S09),"per 1000, standardisert",2.4,2,9,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,45-64 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,9,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,45-64 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,9,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,65-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",53.1,2,10,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,65-74 år,KOLS (J44),"per 1000, standardisert",,2,10,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,65-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",34.4,2,10,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,65-74 år,Personskader (S00-T78),"per 1000, standardisert",19.5,2,10,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,65-74 år,Hodeskader (S00-S09),"per 1000, standardisert",4.6,2,10,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,65-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",2.4,2,10,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,65-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,10,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,75 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",97.3,2,11,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,75 år+,KOLS (J44),"per 1000, standardisert",7.4,2,11,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,75 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",33.3,2,11,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,75 år+,Personskader (S00-T78),"per 1000, standardisert",35.8,2,11,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,75 år+,Hodeskader (S00-S09),"per 1000, standardisert",9.9,2,11,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,75 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",9.6,2,11,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,75 år+,Forgiftninger (T36-T65),"per 1000, standardisert",,2,11,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,75-79 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",87.8,2,12,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,75-79 år,KOLS (J44),"per 1000, standardisert",7.8,2,12,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,75-79 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",29.5,2,12,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,75-79 år,Personskader (S00-T78),"per 1000, standardisert",23.5,2,12,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,75-79 år,Hodeskader (S00-S09),"per 1000, standardisert",,2,12,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,75-79 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",5.0,2,12,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,75-79 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,12,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,80 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",105.3,2,13,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,80 år+,KOLS (J44),"per 1000, standardisert",6.9,2,13,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,80 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",37.5,2,13,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,80 år+,Personskader (S00-T78),"per 1000, standardisert",47.1,2,13,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,80 år+,Hodeskader (S00-S09),"per 1000, standardisert",13.8,2,13,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,80 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",13.8,2,13,6
Finnmark Finnmárku Finmarkku,2025-01-01,Menn,80 år+,Forgiftninger (T36-T65),"per 1000, standardisert",,2,13,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,Alle aldre,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",13.3,3,1,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,Alle aldre,KOLS (J44),"per 1000, standardisert",1.3,3,1,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,Alle aldre,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",20.8,3,1,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,Alle aldre,Personskader (S00-T78),"per 1000, standardisert",14.6,3,1,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,Alle aldre,Hodeskader (S00-S09),"per 1000, standardisert",2.4,3,1,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,Alle aldre,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",2.6,3,1,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,Alle aldre,Forgiftninger (T36-T65),"per 1000, standardisert",,3,1,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,0-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",7.9,3,2,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,0-74 år,KOLS (J44),"per 1000, standardisert",0.7,3,2,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,0-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",19.1,3,2,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,0-74 år,Personskader (S00-T78),"per 1000, standardisert",9.7,3,2,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,0-74 år,Hodeskader (S00-S09),"per 1000, standardisert",1.6,3,2,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,0-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.3,3,2,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,0-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.3,3,2,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,0-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",2.2,3,3,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,0-44 år,KOLS (J44),"per 1000, standardisert",,3,3,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,0-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",10.9,3,3,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,0-44 år,Personskader (S00-T78),"per 1000, standardisert",7.8,3,3,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,0-44 år,Hodeskader (S00-S09),"per 1000, standardisert",1.4,3,3,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,0-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,3,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,0-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.7,3,3,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,0-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",0.9,3,4,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,0-24 år,KOLS (J44),"per 1000, standardisert",,3,4,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,0-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",6.8,3,4,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,0-24 år,Personskader (S00-T78),"per 1000, standardisert",10.0,3,4,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,0-24 år,Hodeskader (S00-S09),"per 1000, standardisert",2.2,3,4,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,0-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,4,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,0-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",,3,4,6
Finnmark Finnmárku Finmarkku,2025-01-01,Kvinner,0-14 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",,3,5,6
